Wijken en buurten;Regioaanduiding/Gemeentenaam (naam);Regioaanduiding/Soort regio (omschrijving);Regioaanduiding/Codering (code);Regioaanduiding/Indelingswijziging wijken en buurten (code);Bevolking/Aantal inwoners (aantal);Bevolking/Geslacht/Mannen (aantal);Bevolking/Geslacht/Vrouwen (aantal);Bevolking/Leeftijdsgroepen/0 tot 15 jaar (aantal);Bevolking/Leeftijdsgroepen/15 tot 25 jaar (aantal);Bevolking/Leeftijdsgroepen/25 tot 45 jaar (aantal);Bevolking/Leeftijdsgroepen/45 tot 65 jaar (aantal);Bevolking/Leeftijdsgroepen/65 jaar of ouder (aantal);Bevolking/Burgerlijke staat/Ongehuwd (aantal);Bevolking/Burgerlijke staat/Gehuwd (aantal);Bevolking/Burgerlijke staat/Gescheiden (aantal);Bevolking/Burgerlijke staat/Verweduwd (aantal);Bevolking/Personen met een migratieachtergrond/Westers totaal (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Niet-westers totaal (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Marokko (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Nederlandse Antillen en Aruba (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Suriname (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Turkije (aantal);Bevolking/Personen met een migratieachtergrond/Niet-westers/Overig niet-westers (aantal);Bevolking/Geboorte en sterfte/Geboorte totaal (aantal);Bevolking/Geboorte en sterfte/Geboorte relatief (per 1 000 inwoners);Bevolking/Geboorte en sterfte/Sterfte totaal (aantal);Bevolking/Geboorte en sterfte/Sterfte relatief (per 1 000 inwoners);Bevolking/Particuliere huishoudens/Huishoudens totaal (aantal);Bevolking/Particuliere huishoudens/Eenpersoonshuishoudens (aantal);Bevolking/Particuliere huishoudens/Huishoudens zonder kinderen (aantal);Bevolking/Particuliere huishoudens/Huishoudens met kinderen (aantal);Bevolking/Particuliere huishoudens/Gemiddelde huishoudensgrootte (aantal);Bevolking/Bevolkingsdichtheid (aantal inwoners per km²);Wonen/Woningvoorraad (aantal);Wonen/Gemiddelde woningwaarde (x 1 000 euro);Wonen/Woningen naar type/Percentage eengezinswoning (%);Wonen/Woningen naar type/Percentage meergezinswoning (%);Wonen/Woningen naar bewoning/Percentage bewoond (%);Wonen/Woningen naar bewoning/Percentage onbewoond (%);Wonen/Woningen naar eigendom/Koopwoningen (%);Wonen/Woningen naar eigendom/Huurwoningen/Huurwoningen totaal (%);Wonen/Woningen naar eigendom/Huurwoningen/In bezit woningcorporatie (%);Wonen/Woningen naar eigendom/Huurwoningen/In bezit overige verhuurders (%);Wonen/Woningen naar eigendom/Eigendom onbekend (%);Wonen/Woningen naar bouwjaar/Bouwjaar voor 2000 (%);Wonen/Woningen naar bouwjaar/Bouwjaar vanaf 2000 (%);Energie/Gemiddeld elektriciteitsverbruik/Gemiddeld elektriciteitsverbruik totaal (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Appartement (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Tussenwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Hoekwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Twee-onder-één-kap-woning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar woningtype/Vrijstaande woning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar eigendom/Huurwoning (kWh);Energie/Gemiddeld elektriciteitsverbruik/Naar eigendom/Eigen woning (kWh);Energie/Gemiddeld aardgasverbruik/Gemiddeld aardgasverbruik totaal (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Appartement (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Tussenwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Hoekwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Twee-onder-één-kap-woning (m³);Energie/Gemiddeld aardgasverbruik/Naar woningtype/Vrijstaande woning (m³);Energie/Gemiddeld aardgasverbruik/Naar eigendom/Huurwoning (m³);Energie/Gemiddeld aardgasverbruik/Naar eigendom/Eigen woning (m³);Energie/Gemiddeld aardgasverbruik/Percentage woningen met stadsverwarming (%);Inkomen/Inkomen van personen/Aantal inkomensontvangers   (aantal);Inkomen/Inkomen van personen/Gemiddeld inkomen per inkomensontvanger  (x 1 000 euro);Inkomen/Inkomen van personen/Gemiddeld inkomen per inwoner  (x 1 000 euro);Inkomen/Inkomen van personen/40% personen met laagste inkomen (%);Inkomen/Inkomen van personen/20% personen met hoogste inkomen (%);Inkomen/Inkomen van personen/Actieven 15-75 jaar (%);Inkomen/Inkomen van huishoudens/40% huishoudens met laagste inkomen (%);Inkomen/Inkomen van huishoudens/20% huishoudens met hoogste inkomen (%);Inkomen/Inkomen van huishoudens/Huishoudens met een laag inkomen (%);Inkomen/Inkomen van huishoudens/Huish. onder of rond sociaal minimum (%);"Sociale zekerheid/Personen per soort uitkering; Bijstand (aantal)";"Sociale zekerheid/Personen per soort uitkering; AO (aantal)";"Sociale zekerheid/Personen per soort uitkering; WW (aantal)";"Sociale zekerheid/Personen per soort uitkering; AOW (aantal)";Criminaliteit/Totaal diefstal uit woning/schuur/e.d. (per 1 000 inwoners);Criminaliteit/Vernieling, misdrijf tegen openbare orde (per 1 000 inwoners);Criminaliteit/Gewelds- en seksuele misdrijven (per 1 000 inwoners);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen totaal (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/A Landbouw, bosbouw en visserij (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/B-F Nijverheid en energie (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/G+I Handel en horeca (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/H+J Vervoer, informatie en communicatie (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/K-L Financiële diensten, onroerend goed (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/M-N Zakelijke dienstverlening (aantal);Bedrijfsvestigingen, SBI 2008/Bedrijfsvestigingen naar activiteit/R-U Cultuur, recreatie, overige diensten (aantal);Motorvoertuigen/Personenauto's/Personenauto's totaal (aantal);"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; brandstof benzine (aantal)";"Motorvoertuigen/Personenauto's/Personenauto's; brandstoftype/Personenauto's; overige brandstof (aantal)";Motorvoertuigen/Personenauto's/Personenauto's per huishouden (per huishouden);Motorvoertuigen/Personenauto's/Personenauto's naar oppervlakte (per km²);Motorvoertuigen/Motorfietsen (aantal);Nabijheid voorzieningen/Afstand tot huisartsenpraktijk (km);Nabijheid voorzieningen/Afstand tot grote supermarkt (km);Nabijheid voorzieningen/Afstand tot kinderdagverblijf (km);Nabijheid voorzieningen/Basisonderwijs/Afstand tot school (km);Nabijheid voorzieningen/Basisonderwijs/Scholen binnen 3 km (aantal);Oppervlakte/Oppervlakte totaal (ha);Oppervlakte/Oppervlakte land (ha);Oppervlakte/Oppervlakte water (ha);Postcode/Meest voorkomende postcode (code);Postcode/Dekkingspercentage (code);Stedelijkheid/Mate van stedelijkheid (code);Stedelijkheid/Omgevingsadressendichtheid (per km²)
Dreven en Gaarden;'s-Gravenhage                           ;Buurt     ;BU05183398;1;10820;5250;5565;2265;1260;3185;2325;1790;5830;3220;1170;610;1385;6530;1530;480;1305;1810;1400;       .;       .;       .;       .;4940;2255;865;1830;     2.1;10873;4658;148;17;83;97;3;24;75;67;8;0;79;21;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;910;580;150;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3160;2655;505;     0.6;3175;110;       .;       .;       .;       .;       .;100;100;0;2542;2;1;3264
De Uithof;'s-Gravenhage                           ;Buurt     ;BU05183399;1;1525;725;800;210;120;240;365;590;565;595;190;180;205;165;20;5;40;30;70;       .;       .;       .;       .;820;435;210;185;     1.9;1083;790;276;35;65;95;5;35;65;65;1;0;69;31;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;40;50;20;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;630;540;90;     0.8;446;25;       .;       .;       .;       .;       .;149;141;8;2544;1;2;1761
Wijk 34 Morgenstond;'s-Gravenhage                           ;Wijk      ;WK051834  ;1;19345;9760;9580;3680;2015;6400;4730;2515;10940;5405;2340;660;2675;10720;1825;660;2510;2975;2745;       .;       .;       .;       .;9920;5010;1765;3155;     1.9;11504;9835;139;11;89;94;6;25;75;60;15;0;76;24;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1740;1300;340;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;5845;4915;935;     0.6;3477;265;       .;       .;       .;       .;       .;169;168;1;         .;       .;1;4345
Morgenstond-Zuid;'s-Gravenhage                           ;Buurt     ;BU05183480;1;6205;3155;3050;1210;645;2175;1530;645;3705;1530;795;185;1160;3500;665;225;685;910;1010;       .;       .;       .;       .;3225;1650;565;1020;     1.9;13111;3082;118;2;98;97;3;16;84;70;14;0;86;14;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;690;440;130;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1720;1435;285;     0.5;3634;75;       .;       .;       .;       .;       .;49;47;1;2541;4;1;3975
Morgenstond-West;'s-Gravenhage                           ;Buurt     ;BU05183488;1;7505;3705;3800;1495;810;2295;1815;1090;3900;2545;785;285;800;4245;685;165;1220;1425;745;       .;       .;       .;       .;3465;1500;695;1275;     2.2;12346;3398;177;23;77;95;5;43;57;38;19;0;54;46;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;340;440;90;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2515;2100;415;     0.7;4140;125;       .;       .;       .;       .;       .;61;61;0;2545;2;1;4585
Morgenstond-Oost;'s-Gravenhage                           ;Buurt     ;BU05183489;1;5630;2900;2730;975;560;1930;1385;780;3340;1335;765;195;715;2970;475;270;600;635;990;       .;       .;       .;       .;3230;1865;510;860;     1.7;9385;3355;118;7;93;91;9;15;85;73;12;0;89;11;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;720;420;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1610;1380;230;     0.5;2682;65;       .;       .;       .;       .;       .;60;60;0;2541;6;1;4442
Wijk 35 Zuiderpark;'s-Gravenhage                           ;Wijk      ;WK051835  ;1;155;65;85;5;5;10;45;90;35;45;45;30;10;20;0;0;5;5;10;       .;       .;       .;       .;115;95;25;5;     1.3;158;101;111;1;99;89;11;0;100;99;1;0;100;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;10;10;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;60;55;5;     0.5;60;0;       .;       .;       .;       .;       .;108;98;10;         .;       .;1;5199
Zuiderpark;'s-Gravenhage                           ;Buurt     ;BU05183536;1;155;65;85;5;5;10;45;90;35;45;45;30;10;20;0;0;5;5;10;       .;       .;       .;       .;115;95;25;5;     1.3;158;101;111;1;99;89;11;0;100;99;1;0;100;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;10;10;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;60;55;5;     0.5;60;0;       .;       .;       .;       .;       .;108;98;10;2533;2;1;5199
Wijk 36 Moerwijk;'s-Gravenhage                           ;Wijk      ;WK051836  ;1;21300;11070;10225;4485;2520;7060;4940;2295;12900;5185;2590;630;2985;13085;2650;1120;2350;2740;4215;       .;       .;       .;       .;10890;5730;1600;3570;     1.9;11936;10431;118;9;91;95;5;17;83;67;16;0;92;8;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2480;1290;350;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;5615;4680;940;     0.5;3147;240;       .;       .;       .;       .;       .;180;178;2;         .;       .;1;4260
Moerwijk-Oost;'s-Gravenhage                           ;Buurt     ;BU05183620;1;3245;1745;1495;655;355;1095;775;370;1950;715;470;115;445;2025;400;180;395;430;615;       .;       .;       .;       .;1720;1000;205;525;     1.8;8448;1728;113;8;92;90;10;9;91;74;18;0;83;17;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;450;220;60;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;885;710;175;     0.5;2305;30;       .;       .;       .;       .;       .;39;38;0;2531;2;1;3826
Moerwijk-West;'s-Gravenhage                           ;Buurt     ;BU05183637;1;6245;3175;3070;1370;635;1885;1560;795;3700;1455;860;240;680;4055;900;360;590;740;1460;       .;       .;       .;       .;3220;1705;425;1100;     1.9;12272;3254;112;5;95;94;6;5;94;71;23;0;99;1;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;940;390;100;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1435;1210;225;     0.4;2819;55;       .;       .;       .;       .;       .;51;51;0;2533;2;1;4184
Moerwijk-Noord;'s-Gravenhage                           ;Buurt     ;BU05183638;1;7035;3630;3400;1375;925;2305;1720;710;4250;1850;760;185;1430;3865;590;305;745;1020;1205;       .;       .;       .;       .;3495;1730;605;1170;     2.0;15010;3138;126;9;91;97;3;36;64;47;17;0;97;3;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;550;390;110;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1965;1675;290;     0.6;4193;105;       .;       .;       .;       .;       .;47;47;1;2531;3;1;5008
Moerwijk-Zuid;'s-Gravenhage                           ;Buurt     ;BU05183639;1;4765;2510;2255;1085;605;1775;885;415;3005;1170;505;95;425;3140;760;270;615;555;930;       .;       .;       .;       .;2450;1300;375;785;     1.9;11292;2311;119;14;86;97;3;14;86;83;3;0;85;15;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;540;300;90;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1330;1085;245;     0.5;3147;55;       .;       .;       .;       .;       .;43;42;1;2532;2;1;3697
Wijk 37 Groente- en Fruitmarkt;'s-Gravenhage                           ;Wijk      ;WK051837  ;1;5290;2730;2555;1105;875;1660;1280;370;3030;1710;450;105;790;3895;420;75;815;2015;570;       .;       .;       .;       .;2165;865;345;960;     2.4;11848;1691;158;28;72;96;4;40;59;30;29;1;90;10;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;250;300;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1745;1300;445;     0.8;3911;65;       .;       .;       .;       .;       .;50;45;5;         .;       .;1;6223
Groente- en Fruitmarkt;'s-Gravenhage                           ;Buurt     ;BU05183721;1;5290;2730;2555;1105;875;1660;1280;370;3030;1710;450;105;790;3895;420;75;815;2015;570;       .;       .;       .;       .;2165;865;345;960;     2.4;11848;1691;158;28;72;96;4;40;59;30;29;1;90;10;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;250;300;120;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1745;1300;445;     0.8;3911;65;       .;       .;       .;       .;       .;50;45;5;2525;1;1;6223
Wijk 38 Laakkwartier en Spoorwijk;'s-Gravenhage                           ;Wijk      ;WK051838  ;1;42265;21720;20540;7305;6880;15020;9615;3450;26895;10390;4020;965;9970;22525;3890;2030;6235;3470;6895;       .;       .;       .;       .;21580;11065;3960;6565;     2.0;15785;19448;137;10;90;95;5;32;68;34;34;0;83;17;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2620;1910;760;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;11530;9690;1845;     0.5;4307;670;       .;       .;       .;       .;       .;281;268;13;         .;       .;1;5971
Laakhaven-Oost;'s-Gravenhage                           ;Buurt     ;BU05183819;1;4085;1960;2125;600;970;1305;860;355;2750;835;410;95;660;2680;515;275;595;295;1000;       .;       .;       .;       .;2375;1445;375;565;     1.7;14176;2170;157;2;98;97;3;17;83;73;10;0;58;42;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;330;200;60;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;810;665;145;     0.3;2812;45;       .;       .;       .;       .;       .;34;29;5;2521;4;1;6657
Laakhaven-West;'s-Gravenhage                           ;Buurt     ;BU05183822;1;5960;3010;2950;1000;1040;2125;1320;480;3805;1365;685;115;685;4155;855;355;855;1010;1080;       .;       .;       .;       .;3420;2185;410;830;     1.7;10712;3142;130;2;98;94;6;13;87;50;37;0;55;45;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;600;330;100;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1520;1225;295;     0.4;2731;45;       .;       .;       .;       .;       .;62;56;6;2521;1;1;7006
Spoorwijk;'s-Gravenhage                           ;Buurt     ;BU05183823;1;4350;2140;2210;925;625;1305;1160;335;2535;1285;445;95;515;2900;550;175;1005;615;555;       .;       .;       .;       .;1800;680;275;855;     2.4;13122;1615;171;53;47;98;2;35;65;56;9;0;53;47;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;320;290;70;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1295;1090;205;     0.7;3910;70;       .;       .;       .;       .;       .;33;33;0;2524;1;1;4407
Laakkwartier-West;'s-Gravenhage                           ;Buurt     ;BU05183824;1;8135;4320;3815;1410;1145;3045;1920;625;5190;2070;700;185;2455;3365;330;295;1225;405;1105;       .;       .;       .;       .;3970;1820;850;1310;     2.0;17637;3534;132;15;85;94;6;47;53;12;41;0;100;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;310;320;150;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2460;2115;345;     0.6;5333;145;       .;       .;       .;       .;       .;47;46;1;2523;5;1;5278
Laakkwartier-Oost;'s-Gravenhage                           ;Buurt     ;BU05183825;1;11330;5930;5400;1900;1650;4395;2435;955;7245;2860;950;285;3815;4185;310;405;1325;405;1730;       .;       .;       .;       .;5835;2790;1345;1705;     1.9;20712;5142;131;6;94;95;5;47;53;4;49;0;99;1;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;360;370;220;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3420;2920;500;     0.6;6252;275;       .;       .;       .;       .;       .;56;55;1;2522;2;1;6432
Noordpolderbuurt;'s-Gravenhage                           ;Buurt     ;BU05183826;1;8390;4355;4030;1470;1450;2850;1920;705;5375;1985;835;200;1830;5235;1330;520;1225;735;1420;       .;       .;       .;       .;4165;2150;715;1310;     2.0;17048;3845;133;4;96;93;7;22;78;49;29;0;94;6;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;720;400;160;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;2020;1670;350;     0.5;4109;90;       .;       .;       .;       .;       .;49;49;0;2516;3;1;5333
Wijk 39 Binckhorst;'s-Gravenhage                           ;Wijk      ;WK051839  ;1;2275;1700;570;90;345;1250;545;45;1745;210;315;10;240;1375;305;215;240;135;475;       .;       .;       .;       .;495;330;145;30;     1.4;1693;527;188;8;92;76;24;3;96;0;96;0;44;56;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;100;20;30;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3345;2090;1255;       .;       .;50;       .;       .;       .;       .;       .;146;134;11;         .;       .;1;3474
Binckhorst;'s-Gravenhage                           ;Buurt     ;BU05183960;1;2275;1700;570;90;345;1250;545;45;1745;210;315;10;240;1375;305;215;240;135;475;       .;       .;       .;       .;495;330;145;30;     1.4;1693;527;188;8;92;76;24;3;96;0;96;0;44;56;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;100;20;30;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3345;2090;1255;       .;       .;50;       .;       .;       .;       .;       .;146;134;11;2516;1;1;3474
Wijk 40 Wateringse Veld;'s-Gravenhage                           ;Wijk      ;WK051840  ;1;22195;10985;11210;4770;2950;5380;6690;2405;11330;8630;1600;640;2295;7945;1360;365;2580;1815;1820;       .;       .;       .;       .;8040;1795;1840;4410;     2.7;7337;7719;316;71;29;98;2;61;38;29;9;0;20;80;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;390;850;300;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;8990;7575;1410;     1.1;2971;575;       .;       .;       .;       .;       .;328;303;25;         .;       .;1;2537
Erasmus Veld;'s-Gravenhage                           ;Buurt     ;BU05184001;1;2165;1020;1140;315;260;430;665;500;990;750;235;195;280;690;115;35;225;150;155;       .;       .;       .;       .;785;270;170;355;     2.4;2939;728;285;64;36;97;3;36;64;46;18;0;4;96;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;30;150;30;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;810;690;120;     1.0;1099;35;       .;       .;       .;       .;       .;76;74;3;2548;1;1;3191
Hoge Veld;'s-Gravenhage                           ;Buurt     ;BU05184002;1;8890;4360;4530;2420;1035;2700;2000;735;4910;3200;595;190;845;3465;655;125;1110;915;655;       .;       .;       .;       .;3155;705;595;1860;     2.8;8651;3044;322;65;35;98;2;57;43;30;13;0;2;98;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;180;250;100;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;3305;2755;550;     1.0;3215;210;       .;       .;       .;       .;       .;109;103;7;2548;1;1;2724
Parkbuurt oosteinde;'s-Gravenhage                           ;Buurt     ;BU05184003;1;3455;1795;1660;595;545;560;1365;390;1600;1590;185;85;475;765;45;35;295;105;280;       .;       .;       .;       .;1245;210;370;675;     2.8;7674;1222;395;90;10;98;2;94;6;2;3;0;55;45;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;0;80;50;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1685;1420;265;     1.4;3736;140;       .;       .;       .;       .;       .;46;45;1;2548;1;1;2874
Lage Veld;'s-Gravenhage                           ;Buurt     ;BU05184004;1;4270;2080;2190;755;565;855;1515;580;2040;1765;340;125;395;1665;370;100;485;325;375;       .;       .;       .;       .;1660;405;470;795;     2.6;11820;1631;271;62;38;98;2;55;45;42;3;0;47;53;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;120;220;70;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1780;1515;265;     1.1;4926;85;       .;       .;       .;       .;       .;46;36;10;2548;1;2;2299
Zonne Veld;'s-Gravenhage                           ;Buurt     ;BU05184005;1;3405;1720;1680;685;550;835;1145;195;1795;1325;240;50;295;1355;165;65;460;315;345;       .;       .;       .;       .;1190;215;245;735;     2.8;7600;1094;298;87;13;99;1;65;35;26;10;0;0;100;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;70;160;50;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;1410;1200;210;     1.2;3144;110;       .;       .;       .;       .;       .;50;45;5;2548;1;2;1563
Wijk 41 Hoornwijk;'s-Gravenhage                           ;Wijk      ;WK051841  ;1;260;185;75;30;60;75;60;40;170;65;20;10;10;105;0;0;0;0;100;       .;       .;       .;       .;170;130;20;25;     1.5;74;82;483;95;5;89;11;74;26;18;7;0;74;26;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;30;10;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;680;505;175;       .;       .;20;       .;       .;       .;       .;       .;372;357;15;         .;       .;3;1289
Vlietzoom-West;'s-Gravenhage                           ;Buurt     ;BU05184106;1;165;90;75;30;10;25;60;40;90;55;15;10;10;10;0;0;0;0;5;       .;       .;       .;       .;80;40;20;25;     2.1;90;65;542;94;6;89;11;94;6;0;6;0;92;8;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;0;10;0;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;250;170;80;       .;       .;15;       .;       .;       .;       .;       .;192;187;5;2495;1;3;1298
